"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
2017-07-15 23:35:33,0,FALSE,"886368670733275140",FALSE,NA,NA,"885848549610713089","radio_sucre","86374475",0,FALSE,"jomb1949","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@radio_sucre felicidades Radio Sucre  que tenga éxito toda la vida",FALSE
2017-07-15 23:12:42,0,FALSE,"886362921516900355",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RadioMontana3","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Radio Montaña 3 Oficial"": Sucre Heredia: No se ve posible que el gobierno re... https://t.co/Q4dS4MfL9t",FALSE
2017-07-15 23:10:43,0,FALSE,"886362418737238018",FALSE,NA,NA,"886260791544078338","MIES_Zona5","1109059164",0,FALSE,"andreavasquez83","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona5 @vanessafreirev @radio_sucre @RadioLibre9 Los jóvenes pueden promover proyectos culturales, educativos y de sano esparcimiento",FALSE
2017-07-15 21:22:20,0,FALSE,"886335144180797441",TRUE,NA,NA,NA,NA,NA,1,FALSE,"JGoyesB","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CarlosA25536807: @MIES_Zona8 @GeovannyCanar @IvanEspinelM @ronald_chavezo @radiopublicaEC @radiosonorama @RadioHuancavilk @radio_sucre…",FALSE
2017-07-15 19:45:23,0,FALSE,"886310745457270785",TRUE,NA,NA,NA,NA,NA,2,FALSE,"fionals1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fionals1: @MIES_Zona8 @gatita27bb @IvanEspinelM @PameFalconi @GeovannyCanar @radio_sucre @radiopublicaEC @radiosonorama @Jpguayaquil @W…",FALSE
2017-07-15 19:44:07,0,FALSE,"886310427856183296",TRUE,NA,NA,NA,NA,NA,1,FALSE,"fionals1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fionals1: @MIES_Zona8 @gatita27bb @IvanEspinelM @PameFalconi @GeovannyCanar @radio_sucre @radiopublicaEC @radiosonorama @Jpguayaquil @W…",FALSE
2017-07-15 19:43:24,1,FALSE,"886310248566448129",FALSE,NA,NA,"886309442651901952","fionals1","2836522096",2,FALSE,"fionals1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MIES_Zona8 @gatita27bb @IvanEspinelM @PameFalconi @GeovannyCanar @radio_sucre @radiopublicaEC @radiosonorama… https://t.co/hUr7WwM6rd",TRUE
2017-07-15 19:40:12,0,FALSE,"886309442651901952",FALSE,NA,NA,"885572446522413058","MIES_Zona8","1108117242",1,FALSE,"fionals1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MIES_Zona8 @gatita27bb @IvanEspinelM @PameFalconi @GeovannyCanar @radio_sucre @radiopublicaEC @radiosonorama… https://t.co/Q3B8iVHD91",TRUE
2017-07-15 19:38:55,0,FALSE,"886309117308043265",FALSE,NA,NA,"886265547645526018","MIES_Zona5","1109059164",0,FALSE,"Magaly38768131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MIES_Zona5 @vanessafreirev @radio_sucre @RadioLibre9 @InclusionEc @lahoralosriosec @aldiacomec @DetectiveDiario… https://t.co/EZn6CWGYJ5",TRUE
2017-07-15 19:32:56,0,FALSE,"886307613511700482",TRUE,NA,NA,NA,NA,NA,6,FALSE,"Mariagarcia0167","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Magaly38768131: @MIES_Zona5 @vanessafreirev @miltonvera9 @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec @Detective…",FALSE
2017-07-15 19:30:37,0,FALSE,"886307030981636098",TRUE,NA,NA,NA,NA,NA,6,FALSE,"wilsonolaya10","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Magaly38768131: @MIES_Zona5 @vanessafreirev @miltonvera9 @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec @Detective…",FALSE
2017-07-15 19:28:47,0,FALSE,"886306569218134017",TRUE,NA,NA,NA,NA,NA,6,FALSE,"Alexanderps89","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Magaly38768131: @MIES_Zona5 @vanessafreirev @miltonvera9 @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec @Detective…",FALSE
2017-07-15 19:24:33,0,FALSE,"886305504934465537",TRUE,NA,NA,NA,NA,NA,6,FALSE,"paolaquirog","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Magaly38768131: @MIES_Zona5 @vanessafreirev @miltonvera9 @radio_sucre @RadioLibre9 @InclusionEc @aldiacomec @lahoralosriosec @Detective…",FALSE
