"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated","depurado","sinEspacios","statusCount","followers","favorites","friends","location"
"2017-07-21 17:21:39",0,FALSE,888448901262573568,TRUE,NA,NA,NA,NA,NA,12,FALSE,"R2SzLQcU7ZQmZur","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @takashijakome: Pronto conocerás al divino @christophervele de @CNCOmusic ahora te toca a ti ayudar, CONCIERTO EXA 2016 @ExaFmEcuador #C…",FALSE,"Pronto conocerás al divino christophervele de CNCOmusic ahora te toca a ti ayudarCONCIERTO EXA  ExaFmEcuador C…","ProntoconocerásaldivinochristopherveledeCNCOmusicahoratetocaatiayudarCONCIERTOEXAExaFmEcuadorC…",302,1,260,47,""
"2017-07-18 16:53:52",8,FALSE,887354747358937088,FALSE,NA,NA,NA,NA,NA,9,FALSE,"lftorrest","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Q sobreviva el juicio a Vicepdte es el desafío de CAL para q fiscalización fortalezca a @AsambleaEcuador… https://t.co/VTfcZ0zuUb",TRUE,"Q sobreviva el juicio a Vicepdte es el desafío de CAL para q fiscalización fortalezca a AsambleaEcuador… ","QsobrevivaeljuicioaVicepdteeseldesafíodeCALparaqfiscalizaciónfortalezcaaAsambleaEcuador…",10422,16169,66,34,"Ecuador"
"2017-07-19 01:16:56",0,FALSE,887481348516196352,TRUE,NA,NA,NA,NA,NA,9,FALSE,"dragcperez","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @lftorrest: Q sobreviva el juicio a Vicepdte es el desafío de CAL para q fiscalización fortalezca a @AsambleaEcuador @ExaFmEcuador https…",FALSE,"Q sobreviva el juicio a Vicepdte es el desafío de CAL para q fiscalización fortalezca a AsambleaEcuador ExaFmEcuador …","QsobrevivaeljuicioaVicepdteeseldesafíodeCALparaqfiscalizaciónfortalezcaaAsambleaEcuadorExaFmEcuador…",1265,37,1247,39,"Ambato, Ecuador"
"2017-07-19 16:46:18",0,FALSE,887715231572668416,TRUE,NA,NA,NA,NA,NA,1,FALSE,"tamyocampot","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NadyGaby: @alvaro_exa @ExaFmEcuador Que chevereee... el concierto mas esperado del año. Deberían invitar a Carlos Rivera <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE," Que chevereeeel concierto mas esperado del añoDeberían invitar a Carlos Rivera dUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUD>","QuechevereeeelconciertomasesperadodelañoDeberíaninvitaraCarlosRiveradUAUBDedUBUDedUAUBDedUBUDedUAUBDedUBUD>",8968,704,4635,915,"Quito, Ecuador."
"2017-07-18 23:25:52",0,FALSE,887453397972115456,TRUE,NA,NA,NA,NA,NA,1,FALSE,"tamyocampot","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MileCRfan: @alvaro_exa @ExaFmEcuador Queremos ver a #CarlosRivera en este gran #ConciertoExa2017 por favor!",FALSE," Queremos ver a CarlosRivera en este gran ConciertoExa por favor!","QueremosveraCarlosRiveraenestegranConciertoExaporfavor!",8968,704,4635,915,"Quito, Ecuador."
"2017-07-03",1,FALSE,881976995424460800,FALSE,NA,NA,NA,NA,NA,0,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quinteros sobre amistoso con #Argentina.

""Esta complicado, dependemos del calendario del Fútbol local y de los dir… https://t.co/2A6g6R3lXY",TRUE,"Quinteros sobre amistoso con Argentina
sta complicadodependemos del calendario del Fútbol local y de los dir… ","QuinterossobreamistosoconArgentinastacomplicadodependemosdelcalendariodelFútbollocalydelosdir…",40540,8614,1444,449,"Ecuador"
"2017-07-03",2,FALSE,881981654318952448,FALSE,NA,NA,NA,NA,NA,2,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quinteros sobre @DelfinSC
""Ganó la etapa Delfín es el mejor equipo. Tienen un gran entrenador que ha formado un gra… https://t.co/6jf02vvbL4",TRUE,"Quinteros sobre DelfinSC
anó la etapa Delfín es el mejor equipoTienen un gran entrenador que ha formado un gra… ","QuinterossobreDelfinSCanólaetapaDelfíneselmejorequipoTienenungranentrenadorquehaformadoungra…",40540,8614,1444,449,"Ecuador"
"2017-07-10",0,FALSE,884444540018597888,FALSE,NA,NA,884443277923164160,"radio_sucre",86374475,0,FALSE,"SULFURO","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre ANDATE CON LA BELGA Y NO VUELVAS RESENTIDO...EGOLATRA...",FALSE,"radioucre ANDATE CON LA BELGA Y NO VUELVAS RESENTIDOGOLATRA.","radioucreANDATECONLABELGAYNOVUELVASRESENTIDOGOLATRA.",1915,22,399,86,"ECUADOR"
"2017-07-06",0,FALSE,883146022201032704,FALSE,NA,NA,883145701462560768,"radio_sucre",86374475,0,FALSE,"luarpa47","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre @CSEmelec @SanLorenzo POBRE EMELEC CADA DÍA ESTAS PEOR. LASTIMA X LA HINCHADA QUE TE APOYA SIEMPRE.",FALSE,"radioucre CSEmelec SanLorenzo POBRE EMELEC CADA DÍA ESTAS PEORLASTIMA X LA HINCHADA QUE TE APOYA SIEMPRE.","radioucreCSEmelecSanLorenzoPOBREEMELECCADADÍAESTASPEORLASTIMAXLAHINCHADAQUETEAPOYASIEMPRE.",249,15,89,127,"Milagro "
"2017-07-09",0,FALSE,884165784599244800,FALSE,NA,NA,884126833972842496,"radio_sucre",86374475,0,FALSE,"r_rodriguez2006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Dele la titularidad o que alterne con Dreer",FALSE,"radioucre Dele la titularidad o que alterne con Dreer","radioucreDelelatitularidadoquealterneconDreer",656,15,2438,113,"Ecuador"
"2017-07-05",0,FALSE,882567022621724672,FALSE,NA,NA,875381443093987328,"radio_sucre",86374475,0,FALSE,"Alicia88316174","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre En la 13 y camilo destruge uns contruccion interior esta mal hecha se esta undiendo el piso",FALSE,"radioucre En la  y camilo destruge uns contruccion interior esta mal hecha se esta undiendo el piso","radioucreEnlaycamilodestrugeunscontruccioninteriorestamalhechaseestaundiendoelpiso",50,1,0,38,"Guayas, Ecuador"
"2017-07-05",0,FALSE,882591052561092608,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"carlospradoec","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre En tus fiestas cuenta siempre con la mejor, la banda Pepa! Inf. 0994499017
MIX.
https://t.co/zhZdRIQgLb",FALSE,"radioucre En tus fiestas cuenta siempre con la mejorla banda PepaInf
MIX","radioucreEntusfiestascuentasiempreconlamejorlabandaPepaInfMIX",35618,2574,92,2385,"Guayaquil/ Ecuador"
"2017-07-09",0,FALSE,884127537441492992,FALSE,NA,NA,884127100621467648,"radio_sucre",86374475,0,FALSE,"moisesL97","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Este señor solo vende humo y cree que la gente  de emelec es cojuda",FALSE,"radioucre Este señor solo vende humo y cree que la gente  de emelec es cojuda","radioucreEsteseñorsolovendehumoycreequelagentedeemelecescojuda",4444,501,442,1311,"guayaquil"
"2017-07-06",0,FALSE,883108594887127040,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"juanpesa","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre favor su ayuda en la Alborada y otras ciudadelas del norte estamos sin energía eléctrica.",FALSE,"radioucre favor su ayuda en la Alborada y otras ciudadelas del norte estamos sin energía eléctrica.","radioucrefavorsuayudaenlaAlboradayotrasciudadelasdelnorteestamossinenergíaeléctrica.",404,14,17,108,"Gye"
"2017-07-04",0,FALSE,882146278712496128,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"EnfoquePLus","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@radio_sucre Fortaleza Nacional organiza rueda de prensa en Colegio de Periodistas del Guayas, desafiliación masiva… https://t.co/tkPsCZzzMy",TRUE,"radioucre Fortaleza Nacional organiza rueda de prensa en Colegio de Periodistas del Guayasdesafiliación masiva… ","radioucreFortalezaNacionalorganizaruedadeprensaenColegiodePeriodistasdelGuayasdesafiliaciónmasiva…",940,23,391,474,"Guayas, Ecuador"
"2017-07-11",0,FALSE,884707166971719680,FALSE,NA,NA,884608466760978432,"radio_sucre",86374475,0,FALSE,"r_rodriguez2006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Ivan Hurtado cuando dira la verdad",FALSE,"radioucre Ivan Hurtado cuando dira la verdad","radioucreIvanHurtadocuandodiralaverdad",656,15,2438,113,"Ecuador"
"2017-07-09",0,FALSE,884166220169318400,FALSE,NA,NA,884127725212106752,"radio_sucre",86374475,0,FALSE,"r_rodriguez2006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Le falta un armador y un delantero neto.un central que ponga rrespeto",FALSE,"radioucre Le falta un armador y un delantero neton central que ponga rrespeto","radioucreLefaltaunarmadoryundelanteronetoncentralquepongarrespeto",656,15,2438,113,"Ecuador"
"2017-07-04",0,FALSE,882355303991443456,FALSE,NA,NA,881948057822220288,"radio_sucre",86374475,0,FALSE,"edisonbarroso","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Los jóvenes alzaremos la voz en defensa de nuestra provincia.",FALSE,"radioucre Los jóvenes alzaremos la voz en defensa de nuestra provincia.","radioucreLosjóvenesalzaremoslavozendefensadenuestraprovincia.",11741,1128,1071,938,"Guayaquil, Ecuador"
"2017-07-08",0,FALSE,883685070669852672,FALSE,NA,NA,883684090515533824,"radio_sucre",86374475,0,FALSE,"AbgMoreno","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Muy bien.... allá hay mucha violencia producto del micro tráfico, en las carreteras muchos accidentes.… https://t.co/htBvQlricg",TRUE,"radioucre Muy bien allá hay mucha violencia producto del micro tráficoen las carreteras muchos accidentes ","radioucreMuybienalláhaymuchaviolenciaproductodelmicrotráficoenlascarreterasmuchosaccidentes",5616,261,2757,724,""
"2017-07-05",0,FALSE,882748670407475200,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"jxbajana","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@radio_sucre, no es San Lorenzo https://t.co/ian2zD12Wq",FALSE,"radioucreno es San Lorenzo ","radioucrenoesSanLorenzo",2584,184,1226,998,""
"2017-07-06",0,FALSE,883048155637571584,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"eventarec","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","@radio_sucre nos encantaría contar la presencia de su equipo, por lo que les ofrecemos un beneficio! Nos pueden contactar por esta via :)",FALSE,"radioucre nos encantaría contar la presencia de su equipopor lo que les ofrecemos un beneficioNos pueden contactar por esta via ","radioucrenosencantaríacontarlapresenciadesuequipoporloquelesofrecemosunbeneficioNospuedencontactarporestavia",480,177,12,858,"Guayaquil, Ecuador"
"2017-07-04",0,FALSE,882360519746781184,FALSE,NA,NA,881948057822220288,"radio_sucre",86374475,0,FALSE,"JessicaNoboaR","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Ojalá esos #Asambleístas dejen la politiquería y busquen la #Unidad @Lenin",FALSE,"radioucre Ojalá esos Asambleístas dejen la politiquería y busquen la Unidad Lenin","radioucreOjaláesosAsambleístasdejenlapolitiqueríaybusquenlaUnidadLenin",202,23,81,133,""
"2017-07-03",0,FALSE,881882086134738944,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"IdrovoWil","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre pepa!No exageres con decir q Delfin mjor equip d la Historia.fue buen logro.Pero aun no ha ganado nada.  Los títulos t dan eso.",FALSE,"radioucre pepao exageres con decir q Delfin mjor equip d la Historiaue buen logroero aun no ha ganado nada Los títulos t dan eso.","radioucrepepaoexagerescondecirqDelfinmjorequipdlaHistoriauebuenlogroeroaunnohaganadonadaLostítulostdaneso.",10027,7611,11255,1036,""
"2017-07-02",0,FALSE,881663014864334848,FALSE,NA,NA,881662241422155776,"radio_sucre",86374475,0,FALSE,"abdonbermeo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@radio_sucre Q alguien le diga q falta una etapa para el campeonato",FALSE,"radioucre Q alguien le diga q falta una etapa para el campeonato","radioucreQalguienledigaqfaltaunaetapaparaelcampeonato",100,40,425,330,"Guayaquil - Ecuador"
"2017-07-10",0,FALSE,884583018261774336,FALSE,NA,NA,884533291176660992,"radio_sucre",86374475,0,FALSE,"r_rodriguez2006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Si levantaras la cabeza antes de lanzar un centro mejorarias practicalo AF el cuchillo",FALSE,"radioucre Si levantaras la cabeza antes de lanzar un centro mejorarias practicalo AF el cuchillo","radioucreSilevantaraslacabezaantesdelanzaruncentromejorariaspracticaloAFelcuchillo",656,15,2438,113,"Ecuador"
"2017-07-11",0,FALSE,884753545916026880,FALSE,NA,NA,884751065597530112,"radio_sucre",86374475,1,FALSE,"princesa1hada","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Somos libres de construir en nuestro territorio lo que sea y el Perú por estar con mucho armamento no nos intimida",FALSE,"radioucre Somos libres de construir en nuestro territorio lo que sea y el Perú por estar con mucho armamento no nos intimida","radioucreSomoslibresdeconstruirennuestroterritorioloqueseayelPerúporestarconmuchoarmamentononosintimida",79668,863,31339,155,"Ecuador Guayaquil"
"2017-07-04",0,FALSE,882354946741604352,FALSE,NA,NA,881948057822220288,"radio_sucre",86374475,0,FALSE,"CesarEConde","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre Tienes mi respaldo Jairala es el momento de unirnos mas todavía por nuestro #Guayas",FALSE,"radioucre Tienes mi respaldo Jairala es el momento de unirnos mas todavía por nuestro Guayas","radioucreTienesmirespaldoJairalaeselmomentodeunirnosmastodavíapornuestroGuayas",96,7,33,65,""
"2017-07-09",0,FALSE,884108946646208512,FALSE,NA,NA,884095258262478848,"radio_sucre",86374475,0,FALSE,"r_rodriguez2006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@radio_sucre @UCatolicaEC @CSEmelec Diganle al señor Nemhe que vea la hoja d vida del Señor Gameiro jugador de Defensor Sporting.gracias.",FALSE,"radioucre UCatolicaEC CSEmelec Diganle al señor Nemhe que vea la hoja d vida del Señor Gameiro jugador de Defensor Sportingracias.","radioucreUCatolicaECCSEmelecDiganlealseñorNemhequevealahojadvidadelSeñorGameirojugadordeDefensorSportingracias.",656,15,2438,113,"Ecuador"
"2017-07-10",0,FALSE,884449106353147904,FALSE,NA,NA,NA,"radio_sucre",86374475,0,FALSE,"JoseWAlejandro1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@radio_sucre Un hermano del concejal Polo Baquerizo agredió con insulto y amenazante a un agente de la ATM cumpliendo su obligación",FALSE,"radioucre Un hermano del concejal Polo Baquerizo agredió con insulto y amenazante a un agente de la ATM cumpliendo su obligación","radioucreUnhermanodelconcejalPoloBaquerizoagredióconinsultoyamenazanteaunagentedelaATMcumpliendosuobligación",3737,56,3450,346,""
"2017-07-04",0,FALSE,882422087406800896,FALSE,NA,NA,881913088966090752,"rafl1989",353073962,0,FALSE,"Magaly38768131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rafl1989 @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @aldiacomec @MundoVEOVEO @radio_sucre @IEPS_Ec… https://t.co/MCoV5azO65",TRUE,"rafl MIESona IvanEspinelM vanessafreirev InclusionEc aldiacomec MundoVEOVEO radioucre IEPSc… ","raflMIESonaIvanEspinelMvanessafreirevInclusionEcaldiacomecMundoVEOVEOradioucreIEPSc…",206,14,97,86,"Isabela, Ecuador"
"2017-07-19 21:03:23",1,FALSE,887779928015421440,FALSE,NA,NA,NA,NA,NA,0,FALSE,"AnimaLegion","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Retweeted Anima Inside (@AnimaInside):

Listos en @ExaFmEcuador junto a @edwinernestoexa @Angelicamillans rumbo... https://t.co/UgYmzWalVg",FALSE,"Retweeted Anima Inside nimaInside

Listos en ExaFmEcuador junto a edwinernestoexa Angelicamillans rumbo","RetweetedAnimaInsidenimaInsideListosenExaFmEcuadorjuntoaedwinernestoexaAngelicamillansrumbo",5274,1083,298,2016,"Worldwide"
"2017-07-12 23:37:35",1,FALSE,885282016480161792,FALSE,NA,NA,NA,NA,NA,1,FALSE,"AnimaLegion","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Retweeted EXA FM ECUADOR (@ExaFmEcuador):

¡Estas son las bandas nacionales que serán parte del Rock&amp;Shout... https://t.co/C9yI5Py08y",FALSE,"Retweeted EXA FM ECUADOR xaFmEcuador

stas son las bandas nacionales que serán parte del Rockmphout","RetweetedEXAFMECUADORxaFmEcuadorstassonlasbandasnacionalesqueseránpartedelRockmphout",5274,1083,298,2016,"Worldwide"
"2017-07-13 15:54:36",0,FALSE,885527893287325696,TRUE,NA,NA,NA,NA,NA,1,FALSE,"RiccardoAI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AnimaLegion: Retweeted EXA FM ECUADOR (@ExaFmEcuador):

¡Estas son las bandas nacionales que serán parte del Rock&amp;Shout... https://t.co…",FALSE,"Retweeted EXA FM ECUADOR xaFmEcuador

stas son las bandas nacionales que serán parte del Rockmphout…","RetweetedEXAFMECUADORxaFmEcuadorstassonlasbandasnacionalesqueseránpartedelRockmphout…",2873,1201,1833,317,"Ecuador"
"2017-07-06",0,FALSE,883017033562116096,TRUE,NA,NA,NA,NA,NA,1,FALSE,"cornejoandrea","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @radio_sucre: Reunion del Consejo Consultivo Productivo y Tributario  con el Vice Presidente Jorge Glass
#SucreInforma https://t.co/FEpV…",FALSE,"Reunion del Consejo Consultivo Productivo y Tributario  con el Vice Presidente Jorge Glass
SucreInforma …","ReuniondelConsejoConsultivoProductivoyTributarioconelVicePresidenteJorgeGlassSucreInforma…",4958,365,45,568,"Guayaquil, Ecuador"
"2017-07-03",4,FALSE,882011007853506560,FALSE,NA,NA,NA,NA,NA,1,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richard Calderón ""Será una llave muy complicada por todo lo que es Palmeiras, tenemos una gran plantilla para pasar… https://t.co/C63BEaqvLP",TRUE,"Richard Calderón erá una llave muy complicada por todo lo que es Palmeirastenemos una gran plantilla para pasar… ","RichardCalderóneráunallavemuycomplicadaportodoloqueesPalmeirastenemosunagranplantillaparapasar…",40540,8614,1444,449,"Ecuador"
"2017-07-09",0,FALSE,884204582490042368,FALSE,NA,NA,NA,NA,NA,0,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richard Schunke @DCuencaOficial

""Después de la Sudamericana tuvimos grandes rendimientos, tengo contrato hasta dic… https://t.co/0oC0cBUgck",TRUE,"Richard Schunke DCuencaOficial

espués de la Sudamericana tuvimos grandes rendimientostengo contrato hasta dic… ","RichardSchunkeDCuencaOficialespuésdelaSudamericanatuvimosgrandesrendimientostengocontratohastadic…",40540,8614,1444,449,"Ecuador"
"2017-07-10",2,FALSE,884524704383553536,FALSE,NA,NA,NA,NA,NA,5,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rober Burbano
""El equipo individual y colectivo venia bien, los últimos partidos nos falto concretar el rival aprov… https://t.co/FjETjjsZyS",TRUE,"Rober Burbano
l equipo individual y colectivo venia bienlos últimos partidos nos falto concretar el rival aprov… ","RoberBurbanolequipoindividualycolectivoveniabienlosúltimospartidosnosfaltoconcretarelrivalaprov…",40540,8614,1444,449,"Ecuador"
"2017-07-10",0,FALSE,884534242864242688,TRUE,NA,NA,NA,NA,NA,1,FALSE,"AsoGuayas","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Robert Burbano: Después de buen tiempo sin jugar por lesión agradezco al Profe que me esta dando la oportunidad de volver.…",FALSE,"Robert BurbanoDespués de buen tiempo sin jugar por lesión agradezco al Profe que me esta dando la oportunidad de volver","RobertBurbanoDespuésdebuentiemposinjugarporlesiónagradezcoalProfequemeestadandolaoportunidaddevolver",17375,17095,34,1020,"Guayaquil - Ecuador"
"2017-07-05",1,FALSE,882801683276943360,FALSE,NA,NA,NA,NA,NA,0,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rueda de prensa de Alexi Stival ""Cuca"" DT @Palmeiras, tras la derrota en el Monumental.

Vídeo @Radio_Sucre https://t.co/R4zSgZMKjE",FALSE,"Rueda de prensa de Alexi Stival ucaDT Palmeirastras la derrota en el Monumental
Vídeo Radioucre ","RuedadeprensadeAlexiStivalucaDTPalmeirastrasladerrotaenelMonumentalVídeoRadioucre",40540,8614,1444,449,"Ecuador"
"2017-07-08",0,FALSE,883908058816139264,TRUE,NA,NA,NA,NA,NA,1,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RT @radio_sucre: Santiago Jácome presento oficialmente al Colombiano Sherman Cárdenas, nuevo juhador de @LDU_Oficial 
#SucreDeportes https:…",FALSE,"Santiago Jácome presento oficialmente al Colombiano Sherman Cárdenasnuevo juhador de LDUficial 
SucreDeportes ","SantiagoJácomepresentooficialmentealColombianoShermanCárdenasnuevojuhadordeLDUficialSucreDeportes",28965,156,33,56,"Toronto, Canada"
"2017-07-03",0,FALSE,882085189488447488,TRUE,NA,NA,NA,NA,NA,1,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RT @radio_sucre: Sao Paulo anunció la destitución de su ídolo Rogério Ceni como entrenador del equipo, tras entrar este fin de semana en la…",FALSE,"Sao Paulo anunció la destitución de su ídolo Rogério Ceni como entrenador del equipotras entrar este fin de semana en la…","SaoPauloanuncióladestitucióndesuídoloRogérioCenicomoentrenadordelequipotrasentrarestefindesemanaenla…",28965,156,33,56,"Toronto, Canada"
"2017-07-13 06:16:42",0,FALSE,885382459520634880,TRUE,NA,NA,NA,NA,NA,15,FALSE,"CoboEdward","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lftorrest: Sin tanto cacareo y amago llevo una década combatiendo el proyecto estatista a diferencia de los ""opositores"" de última hora…",FALSE,"Sin tanto cacareo y amago llevo una década combatiendo el proyecto estatista a diferencia de los positoresde última hora…","Sintantocacareoyamagollevounadécadacombatiendoelproyectoestatistaadiferenciadelospositoresdeúltimahora…",646,61,626,130,"Ambato"
"2017-07-12 14:25:18",14,FALSE,885143029476196352,FALSE,NA,NA,NA,NA,NA,15,FALSE,"lftorrest","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sin tanto cacareo y amago llevo una década combatiendo el proyecto estatista a diferencia de los ""opositores"" de última hora @ExaFmEcuador",FALSE,"Sin tanto cacareo y amago llevo una década combatiendo el proyecto estatista a diferencia de los positoresde última hora ExaFmEcuador","SintantocacareoyamagollevounadécadacombatiendoelproyectoestatistaadiferenciadelospositoresdeúltimahoraExaFmEcuador",10422,16169,66,34,"Ecuador"
"2017-07-21 00:55:26",0,FALSE,888200713419063296,TRUE,NA,NA,NA,NA,NA,4,FALSE,"Barcejoe","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ExaFmEcuador: Si vives en USA y te gusta @VERDE70oficial escucha esto, te va a encantar :O https://t.co/yx4qfAuxy9",FALSE,"Si vives en USA y te gusta VERDEoficial escucha estote va a encantar  ","SivivesenUSAytegustaVERDEoficialescuchaestotevaaencantar",23060,566,5328,2116,"Guayaquil"
"2017-07-04",0,FALSE,882233670412750848,FALSE,NA,NA,NA,"sol_deportiva",149256712,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@sol_deportiva @radio_sucre: AUDIO Esteban Paz: Munúa ni ha renunciado ni le hemos pedido (cont) https://t.co/O4uO6kM9ae",FALSE,"soleportiva radioucreAUDIO Esteban PazMunúa ni ha renunciado ni le hemos pedido ont","soleportivaradioucreAUDIOEstebanPazMunúaniharenunciadonilehemospedidoont",28965,156,33,56,"Toronto, Canada"
"2017-07-05",0,FALSE,882564123371986944,FALSE,NA,NA,NA,"sol_deportiva",149256712,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@sol_deportiva @radio_sucre: Paz “Les dije a los jugadores se comieron un técnico” https://t.co/ogqiGKSXK4",FALSE,"soleportiva radioucrePaz “Les dije a los jugadores se comieron un técnico” ","soleportivaradioucrePaz“Lesdijealosjugadoressecomieronuntécnico”",28965,156,33,56,"Toronto, Canada"
"2017-07-11",0,FALSE,884753651994165248,TRUE,NA,NA,NA,NA,NA,1,FALSE,"princesa1hada","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @princesa1hada: @radio_sucre Somos libres de construir en nuestro territorio lo que sea y el Perú por estar con mucho armamento no nos i…",FALSE," Somos libres de construir en nuestro territorio lo que sea y el Perú por estar con mucho armamento no nos i…","SomoslibresdeconstruirennuestroterritorioloqueseayelPerúporestarconmuchoarmamentononosi…",79668,863,31339,155,"Ecuador Guayaquil"
"2017-07-13 21:39:39",0,FALSE,885614727988170752,FALSE,NA,NA,NA,NA,NA,0,FALSE,"JohaEliiii","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonando en @ExaFmEcuador ONE MILLON PEOPLE <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> 

@oval_sound @mxkthy",FALSE,"Sonando en ExaFmEcuador ONE MILLON PEOPLE dUAUBDedUBUDedUAUBDedUBUD

ovalound mxkthy","SonandoenExaFmEcuadorONEMILLONPEOPLEdUAUBDedUBUDedUAUBDedUBUDovaloundmxkthy",21144,936,18945,1396,"ecuador"
